descriptor_id	trace_id	size	live_count	allocation_calls	requested_bytes
22127	7230	232	2	2	464
22128	7231	232	2	2	464
6661	6042	66	7	7	462
28123	21444	462	1	1	462
3519	3363	92	5	5	460
3520	3364	92	5	5	460
3521	3365	92	5	5	460
6901	6042	115	4	4	460
8731	6042	459	1	1	459
3773	3465	8	57	57	456
3989	3603	8	57	2669	456
4018	3608	24	19	19	456
4019	3609	24	19	19	456
4320	3752	456	1	1	456
4321	3753	456	1	1	456
4322	3754	456	1	1	456
8331	6042	228	2	2	456
11524	6059	456	1	1	456
18993	7209	456	1	1	456
18994	7210	456	1	1	456
18995	7211	456	1	1	456
18996	7212	456	1	1	456
19012	7232	456	1	1	456
19013	7233	456	1	1	456
19014	7234	456	1	1	456
19015	7235	456	1	1	456
23809	8608	456	1	1	456
7213	6042	227	2	2	454
8153	6042	151	3	3	453
4476	3752	452	1	1	452
4477	3753	452	1	1	452
4478	3754	452	1	1	452
6953	6042	113	4	4	452
14877	7206	452	1	1	452
14878	7207	452	1	1	452
14879	7208	452	1	1	452
14903	7229	452	1	1	452
14904	7230	452	1	1	452
14905	7231	452	1	1	452
69	236	450	1	1	450
27252	21628	45	10	10	450
27265	21699	45	10	10	450
27514	22079	45	10	11	450
7283	6042	449	1	1	449
3528	3363	4	112	112	448
3529	3364	4	112	112	448
3530	3365	4	112	112	448
4236	3819	112	4	4	448
4237	3820	112	4	4	448
4358	3752	448	1	1	448
4359	3753	448	1	1	448
4360	3754	448	1	1	448
4499	3840	4	112	112	448
5307	5547	448	1	1	448
5591	5806	32	14	14	448
12688	6605	64	7	7	448
13874	7206	224	2	2	448
13875	7207	224	2	2	448
13876	7208	224	2	2	448
13899	7229	224	2	2	448
13900	7230	224	2	2	448
13901	7231	224	2	2	448
14174	7206	112	4	4	448
14175	7207	112	4	4	448
14176	7208	112	4	4	448
14199	7229	112	4	4	448
14200	7230	112	4	4	448
14201	7231	112	4	4	448
14529	7209	224	2	2	448
14530	7210	224	2	2	448
14531	7211	224	2	2	448
14532	7212	224	2	2	448
14548	7232	224	2	2	448
14549	7233	224	2	2	448
14550	7234	224	2	2	448
14551	7235	224	2	2	448
19241	7313	448	1	1	448
19260	7315	448	1	1	448
28581	22079	64	7	7	448
6429	6042	223	2	2	446
6971	6042	89	5	5	445
9563	6042	445	1	1	445
7235	6042	111	4	4	444
7611	6042	222	2	2	444
7645	6042	221	2	2	442
3607	3363	88	5	5	440
3608	3364	88	5	5	440
3609	3365	88	5	5	440
4192	3752	44	10	10	440
4193	3753	44	10	10	440
4194	3754	44	10	10	440
4366	3752	440	1	1	440
4367	3753	440	1	1	440
4368	3754	440	1	1	440
15515	7206	440	1	1	440
15516	7207	440	1	1	440
15517	7208	440	1	1	440
15536	7229	440	1	1	440
15537	7230	440	1	1	440
15538	7231	440	1	1	440
15599	7209	440	1	1	440
15600	7210	440	1	1	440
15601	7211	440	1	1	440
15602	7268	440	1	1	440
15603	7212	440	1	1	440
15619	7232	440	1	1	440
15620	7233	440	1	1	440
15621	7234	440	1	1	440
15622	7271	440	1	1	440
15623	7235	440	1	1	440
24487	10918	440	1	1	440
31851	33936	19	23	1426	437
31870	33928	19	23	1426	437
31961	33966	19	23	1426	437
31980	33958	19	23	1426	437
32071	33996	19	23	1058	437
32090	33988	19	23	1058	437
6507	6042	109	4	4	436
7851	6042	218	2	2	436
7129	6042	87	5	5	435
28167	21444	435	1	1	435
19968	7804	14	31	2791	434
20018	7851	14	31	2760	434
20076	7920	14	31	2791	434
4274	3827	16	27	35	432
8813	6042	144	3	3	432
14177	7209	144	3	3	432
14178	7210	144	3	3	432
14179	7211	144	3	3	432
14185	7212	144	3	3	432
14202	7232	144	3	3	432
14203	7233	144	3	3	432
14204	7234	144	3	3	432
14207	7235	144	3	3	432
16093	7206	432	1	1	432
16094	7207	432	1	1	432
16095	7208	432	1	1	432
16114	7229	432	1	1	432
16115	7230	432	1	1	432
16116	7231	432	1	1	432
21956	7209	432	1	1	432
21957	7210	432	1	1	432
21958	7211	432	1	1	432
21959	7267	432	1	1	432
21960	7268	432	1	1	432
21961	7212	432	1	1	432
21978	7232	432	1	1	432
21979	7233	432	1	1	432
21980	7234	432	1	1	432
21981	7270	432	1	1	432
21982	7271	432	1	1	432
21983	7235	432	1	1	432
24655	11347	432	1	1	432
31878	33928	24	18	1116	432
31891	33928	27	16	992	432
31988	33958	24	18	1116	432
32001	33958	27	16	992	432
32098	33988	24	18	828	432
32111	33988	27	16	736	432
8295	6042	215	2	2	430
21419	7206	428	1	1	428
21420	7207	428	1	1	428
21421	7208	428	1	1	428
6949	6042	142	3	3	426
7123	6042	106	4	4	424
18940	7206	424	1	1	424
18941	7207	424	1	1	424
18942	7208	424	1	1	424
18955	7229	424	1	1	424
18956	7230	424	1	1	424
18957	7231	424	1	1	424
21866	7267	424	1	1	424
21885	7270	424	1	1	424
24755	11627	424	1	1	424
8655	6042	423	1	1	423
6615	6042	211	2	2	422
3522	3363	140	3	3	420
3523	3364	140	3	3	420
3524	3365	140	3	3	420
4223	3752	60	7	7	420
4224	3753	60	7	7	420
4225	3754	60	7	7	420
4265	3752	420	1	1	420
4266	3753	420	1	1	420
4267	3754	420	1	1	420
5269	5491	420	1	1	420
5271	5494	420	1	1	420
5658	5841	60	7	7	420
10471	6060	12	35	35	420
22390	7206	420	1	1	420
22391	7207	420	1	1	420
22392	7208	420	1	1	420
22405	7229	420	1	1	420
22406	7230	420	1	1	420
22407	7231	420	1	1	420
31150	7920	28	15	1350	420
31405	7804	28	15	1350	420
31529	7851	28	15	1335	420
3595	3363	104	4	4	416
3596	3364	104	4	4	416
3597	3365	104	4	4	416
4041	3637	32	13	13	416
4333	3752	208	2	2	416
4334	3753	208	2	2	416
4335	3754	208	2	2	416
4361	3752	416	1	1	416
4362	3753	416	1	1	416
4363	3754	416	1	1	416
6915	6042	104	4	4	416
20984	7209	416	1	1	416
20985	7210	416	1	1	416
20986	7211	416	1	1	416
20987	7212	416	1	1	416
21003	7232	416	1	1	416
21004	7233	416	1	1	416
21005	7234	416	1	1	416
21006	7235	416	1	1	416
31875	33928	26	16	992	416
31985	33958	26	16	992	416
32095	33988	26	16	736	416
28342	21444	415	1	1	415
5949	6042	138	3	3	414
4465	3752	412	1	1	412
4466	3753	412	1	1	412
4467	3754	412	1	1	412
12020	6062	412	1	1	412
12021	6063	412	1	1	412
12022	6064	412	1	1	412
12023	6065	412	1	1	412
4146	3752	408	1	1	408
4147	3753	408	1	1	408
4148	3754	408	1	1	408
6173	6042	102	4	4	408
14574	7206	136	3	3	408
14575	7207	136	3	3	408
14576	7208	136	3	3	408
14593	7229	136	3	3	408
14594	7230	136	3	3	408
14595	7231	136	3	3	408
21781	7209	408	1	1	408
21782	7210	408	1	1	408
21783	7211	408	1	1	408
21784	7267	408	1	1	408
21785	7268	408	1	1	408
21786	7212	408	1	1	408
21802	7232	408	1	1	408
21803	7233	408	1	1	408
21804	7234	408	1	1	408
21805	7270	408	1	1	408
21806	7271	408	1	1	408
21807	7235	408	1	1	408
27767	21444	407	1	1	407
31152	7920	27	15	1350	405
31407	7804	27	15	1350	405
31531	7851	27	15	1335	405
4473	3752	404	1	1	404
4474	3753	404	1	1	404
4475	3754	404	1	1	404
8227	6042	202	2	2	404
17585	7206	404	1	1	404
17586	7207	404	1	1	404
17587	7208	404	1	1	404
17606	7229	404	1	1	404
17607	7230	404	1	1	404
17608	7231	404	1	1	404
8795	6042	403	1	1	403
28530	21444	403	1	1	403
13298	7206	400	1	1	400
13299	7207	400	1	1	400
13300	7208	400	1	1	400
13323	7229	400	1	1	400
13324	7230	400	1	1	400
13325	7231	400	1	1	400
17808	7209	200	2	2	400
17809	7210	200	2	2	400
17810	7211	200	2	2	400
17814	7267	200	2	2	400
17815	7212	200	2	2	400
17816	7232	200	2	2	400
17817	7233	200	2	2	400
17818	7234	200	2	2	400
17819	7270	200	2	2	400
17820	7235	200	2	2	400
18769	7268	400	1	1	400
18787	7271	400	1	1	400
34662	42105	400	1	4	400
28203	21444	399	1	1	399
8313	6042	132	3	3	396
8457	6042	396	1	1	396
10378	6060	33	12	12	396
7047	6042	79	5	5	395
5969	6042	394	1	1	394
6723	6042	131	3	3	393
4189	3752	28	14	14	392
4190	3753	28	14	14	392
4191	3754	28	14	14	392
4378	3752	392	1	1	392
4379	3753	392	1	1	392
4380	3754	392	1	1	392
17921	7209	392	1	1	392
17922	7210	392	1	1	392
17923	7211	392	1	1	392
17924	7212	392	1	1	392
17937	7232	392	1	1	392
17938	7233	392	1	1	392
17939	7234	392	1	1	392
17940	7235	392	1	1	392
21953	7206	392	1	1	392
21954	7207	392	1	1	392
21955	7208	392	1	1	392
21975	7229	392	1	1	392
21976	7230	392	1	1	392
21977	7231	392	1	1	392
27906	22079	49	8	8	392
34574	41861	392	1	4	392
9383	6042	391	1	1	391
9313	6042	390	1	1	390
10362	6060	26	15	15	390
23152	7206	388	1	1	388
23153	7207	388	1	1	388
23154	7208	388	1	1	388
23167	7229	388	1	1	388
23168	7230	388	1	1	388
23169	7231	388	1	1	388
8657	6042	193	2	2	386
3637	3363	384	1	1	384
3638	3364	384	1	1	384
3639	3365	384	1	1	384
4010	3608	16	24	24	384
4011	3609	16	24	24	384
4412	3752	384	1	1	384
4413	3753	384	1	1	384
4414	3754	384	1	1	384
4524	3879	24	16	16	384
14003	7206	384	1	1	384
14004	7207	384	1	1	384
14005	7208	384	1	1	384
14022	7229	384	1	1	384
14023	7230	384	1	1	384
14024	7231	384	1	1	384
15847	7209	384	1	1	384
15848	7210	384	1	1	384
15849	7211	384	1	1	384
15853	7267	384	1	1	384
15854	7268	384	1	1	384
15855	7212	384	1	1	384
15872	7232	384	1	1	384
15873	7233	384	1	1	384
15874	7234	384	1	1	384
15875	7270	384	1	1	384
15876	7271	384	1	1	384
15877	7235	384	1	1	384
15916	7206	96	4	4	384
15917	7207	96	4	4	384
15918	7208	96	4	4	384
15940	7229	96	4	4	384
15941	7230	96	4	4	384
15942	7231	96	4	4	384
25001	13141	192	2	4	384
28364	23846	192	2	4	384
32911	36349	192	2	4	384
9547	6042	190	2	2	380
8693	6042	189	2	2	378
4450	3752	376	1	1	376
4451	3753	376	1	1	376
4452	3754	376	1	1	376
24514	10968	376	1	1	376
28206	21444	375	1	1	375
6977	6042	186	2	2	372
10221	6060	41	9	9	369
3619	3363	184	2	2	368
3620	3364	184	2	2	368
3621	3365	184	2	2	368
18811	7267	368	1	1	368
18827	7270	368	1	1	368
23417	8118	184	2	2	368
24751	11621	368	1	1	368
28232	21444	366	1	1	366
33381	37727	52	7	9	364
4014	3606	12	30	30	360
4015	3607	12	30	30	360
4282	3773	120	3	3	360
5603	5806	40	9	9	360
7043	6042	90	4	4	360
14622	7264	20	18	18	360
14623	7265	20	18	18	360
14624	7266	20	18	18	360
14642	7272	20	18	18	360
14643	7273	20	18	18	360
14644	7274	20	18	18	360
20769	7209	360	1	1	360
20770	7210	360	1	1	360
20771	7211	360	1	1	360
20772	7267	360	1	1	360
20773	7268	360	1	1	360
20774	7212	360	1	1	360
20788	7232	360	1	1	360
20789	7233	360	1	1	360
20790	7234	360	1	1	360
20791	7270	360	1	1	360
20792	7271	360	1	1	360
20793	7235	360	1	1	360
24527	11002	360	1	1	360
24529	11007	360	1	1	360
24531	11012	360	1	1	360
24533	11017	360	1	1	360
31181	7924	120	3	270	360
31436	7808	120	3	270	360
31560	7855	120	3	267	360
31831	33928	30	12	744	360
31900	33928	15	24	1488	360
31941	33958	30	12	744	360
32010	33958	15	24	1488	360
32051	33988	30	12	552	360
32120	33988	15	24	1104	360
24476	10910	359	1	1	359
9839	6042	357	1	1	357
28070	21444	357	1	1	357
9499	6042	178	2	2	356
24484	10910	356	1	1	356
28385	21444	353	1	1	353
3622	3363	176	2	2	352
3623	3364	176	2	2	352
3624	3365	176	2	2	352
4610	4016	352	1	1	352
5256	5462	352	1	1	352
12362	6194	352	1	1	352
20584	8065	176	2	2	352
21778	7206	352	1	1	352
21779	7207	352	1	1	352
21780	7208	352	1	1	352
21799	7229	352	1	1	352
21800	7230	352	1	1	352
21801	7231	352	1	1	352
23732	8402	352	1	1	352
24410	10768	352	1	1	352
35561	44649	352	1	1	352
36540	47646	176	2	2	352
3652	3363	348	1	1	348
3653	3364	348	1	1	348
3654	3365	348	1	1	348
4456	3752	348	1	1	348
4457	3753	348	1	1	348
4458	3754	348	1	1	348
8573	6042	174	2	2	348
9513	6042	347	1	1	347
9991	6042	345	1	1	345
4272	3823	8	43	43	344
13877	7209	344	1	1	344
13878	7210	344	1	1	344
13879	7211	344	1	1	344
13883	7267	344	1	1	344
13884	7268	344	1	1	344
13885	7212	344	1	1	344
13902	7232	344	1	1	344
13903	7233	344	1	1	344
13904	7234	344	1	1	344
13905	7270	344	1	1	344
13906	7271	344	1	1	344
13907	7235	344	1	1	344
24542	11039	344	1	1	344
26589	20471	344	1	1	344
6963	6042	114	3	3	342
4462	3752	340	1	1	340
4463	3753	340	1	1	340
4464	3754	340	1	1	340
8311	6042	68	5	5	340
19550	7209	68	5	5	340
19551	7210	68	5	5	340
19552	7211	68	5	5	340
19553	7267	68	5	5	340
19554	7268	68	5	5	340
19555	7212	68	5	5	340
19569	7232	68	5	5	340
19570	7233	68	5	5	340
19571	7234	68	5	5	340
19572	7270	68	5	5	340
19573	7271	68	5	5	340
19574	7235	68	5	5	340
29242	25384	5	68	68	340
28393	21444	338	1	1	338
4126	3773	48	7	7	336
4129	3778	16	21	37	336
4182	3814	8	42	42	336
4479	3784	168	2	2	336
4480	3785	168	2	2	336
5925	6042	84	4	4	336
15925	7267	168	2	2	336
15946	7270	168	2	2	336
16001	7313	336	1	1	336
16019	7315	336	1	1	336
17000	7206	168	2	2	336
17001	7207	168	2	2	336
17002	7208	168	2	2	336
17017	7229	168	2	2	336
17018	7230	168	2	2	336
17019	7231	168	2	2	336
24472	10910	336	1	1	336
24505	10943	336	1	1	336
24506	10944	336	1	1	336
24539	11032	336	1	1	336
32169	34025	12	28	1008	336
10118	6060	37	9	9	333
4447	3752	332	1	1	332
4448	3753	332	1	1	332
4449	3754	332	1	1	332
8137	6042	331	1	1	331
10426	6060	15	22	22	330
9273	6042	329	1	1	329
4430	3752	328	1	1	328
4431	3753	328	1	1	328
4432	3754	328	1	1	328
18361	7267	328	1	1	328
18379	7270	328	1	1	328
21077	7313	328	1	1	328
21092	7315	328	1	1	328
22364	7268	328	1	1	328
22380	7271	328	1	1	328
9745	6042	326	1	1	326
28077	21444	326	1	1	326
8233	6042	162	2	2	324
31830	33926	12	27	1674	324
31940	33956	12	27	1674	324
32050	33986	12	27	1242	324
28242	21444	323	1	1	323
4352	3784	160	2	2	320
4353	3785	160	2	2	320
4608	4011	320	1	1	320
5604	5813	16	20	20	320
12070	6062	320	1	1	320
12071	6063	320	1	1	320
12072	6064	320	1	1	320
12073	6065	320	1	1	320
14104	7206	64	5	5	320
14105	7207	64	5	5	320
14106	7208	64	5	5	320
14129	7229	64	5	5	320
14130	7230	64	5	5	320
14131	7231	64	5	5	320
18308	7267	320	1	1	320
18326	7270	320	1	1	320
21078	7268	320	1	1	320
21091	7271	320	1	1	320
32783	32767	20	16	42	320
32785	32778	20	16	3161	320
32787	32791	20	16	3161	320
32790	32796	20	16	3103	320
32796	32804	20	16	3103	320
32837	6977	20	16	122579	320
31151	7920	29	11	990	319
31406	7804	29	11	990	319
31530	7851	29	11	979	319
4375	3752	316	1	1	316
4376	3753	316	1	1	316
4377	3754	316	1	1	316
8127	6042	316	1	1	316
9237	6042	105	3	3	315
10233	6060	35	9	9	315
10397	6060	63	5	5	315
8801	6042	313	1	1	313
3592	3363	156	2	2	312
3593	3364	156	2	2	312
3594	3365	156	2	2	312
4012	3606	8	39	39	312
4013	3607	8	39	39	312
15413	7267	312	1	1	312
15434	7270	312	1	1	312
23115	7206	312	1	1	312
23116	7207	312	1	1	312
23117	7208	312	1	1	312
23130	7229	312	1	1	312
23131	7230	312	1	1	312
23132	7231	312	1	1	312
31109	7920	26	12	1080	312
31364	7804	26	12	1080	312
31488	7851	26	12	1068	312
4055	3661	4	77	77	308
6951	6042	154	2	2	308
7055	6042	77	4	4	308
10377	6060	22	14	14	308
31862	33928	44	7	434	308
31972	33958	44	7	434	308
32082	33988	44	7	322	308
10113	6060	51	6	6	306
10364	6060	17	18	18	306
4519	3871	8	38	38	304
4732	4341	304	1	11271	304
5623	5813	304	1	1	304
28133	21444	304	1	1	304
31930	33928	16	19	1178	304
32040	33958	16	19	1178	304
32151	33988	16	19	874	304
8015	6042	303	1	1	303
10222	6060	43	7	7	301
31156	33016	7	43	3870	301
31411	33162	7	43	3870	301
31535	33231	7	43	3827	301
4226	3752	300	1	1	300
4227	3753	300	1	1	300
4228	3754	300	1	1	300
6205	6042	300	1	1	300
10116	6060	25	12	12	300
11765	6062	300	1	1	300
11766	6063	300	1	1	300
11767	6064	300	1	1	300
11768	6065	300	1	1	300
25721	16762	30	10	10	300
27471	22079	60	5	5	300
4039	3636	8	37	103	296
17588	7209	296	1	1	296
17589	7210	296	1	1	296
17590	7211	296	1	1	296
17591	7267	296	1	1	296
17592	7212	296	1	1	296
17609	7232	296	1	1	296
17610	7233	296	1	1	296
17611	7234	296	1	1	296
17612	7270	296	1	1	296
17613	7235	296	1	1	296
6847	6042	98	3	3	294
7045	6042	73	4	4	292
17056	7206	292	1	1	292
17057	7207	292	1	1	292
17058	7208	292	1	1	292
17075	7229	292	1	1	292
17076	7230	292	1	1	292
17077	7231	292	1	1	292
3735	3449	16	18	18	288
4113	3752	4	72	72	288
4114	3753	4	72	72	288
4115	3754	4	72	72	288
5611	5813	32	9	9	288
10446	6060	32	9	9	288
14435	7264	96	3	3	288
14436	7265	96	3	3	288
14437	7266	96	3	3	288
14451	7272	96	3	3	288
14452	7273	96	3	3	288
14453	7274	96	3	3	288
16002	7314	288	1	1	288
16020	7316	288	1	1	288
17004	7304	288	1	1	288
17020	7305	288	1	1	288
24605	11210	288	1	1	288
28034	22079	48	6	6	288
31329	33095	288	1	1	288
31849	33932	8	36	2232	288
31959	33962	8	36	2232	288
32069	33992	8	36	1656	288
32176	34028	8	36	1296	288
9827	6042	287	1	1	287
31876	33928	41	7	434	287
31986	33958	41	7	434	287
32096	33988	41	7	322	287
6709	6042	143	2	2	286
28209	21444	286	1	1	286
8107	6042	94	3	3	282
9601	6042	282	1	1	282
3771	3465	7	40	40	280
4016	3606	10	28	28	280
4017	3607	10	28	28	280
4314	3752	140	2	2	280
4315	3753	140	2	2	280
4316	3754	140	2	2	280
4438	3752	280	1	1	280
4439	3753	280	1	1	280
4440	3754	280	1	1	280
6983	6042	140	2	2	280
10504	6058	20	14	14	280
27148	21628	35	8	8	280
27161	21699	35	8	8	280
34459	41468	56	5	11	280
4372	3752	92	3	3	276
4373	3753	92	3	3	276
4374	3754	92	3	3	276
4468	3752	276	1	1	276
4469	3753	276	1	1	276
4470	3754	276	1	1	276
7291	6042	92	3	3	276
10309	6060	23	12	12	276
16295	7206	276	1	1	276
16296	7207	276	1	1	276
16297	7208	276	1	1	276
16310	7229	276	1	1	276
16311	7230	276	1	1	276
16312	7231	276	1	1	276
19963	7804	13	21	1892	273
20013	7851	13	21	1871	273
20071	7920	13	21	1892	273
5645	5841	16	17	17	272
6995	6042	136	2	2	272
10208	6060	34	8	8	272
16254	7209	136	2	2	272
16255	7210	136	2	2	272
16256	7211	136	2	2	272
16257	7267	136	2	2	272
16258	7212	136	2	2	272
16272	7232	136	2	2	272
16273	7233	136	2	2	272
16274	7234	136	2	2	272
16275	7270	136	2	2	272
16276	7235	136	2	2	272
23754	8480	272	1	1	272
24388	10706	272	1	1	272
24425	10817	272	1	1	272
6265	6042	268	1	1	268
28112	21444	268	1	1	268
27697	21628	38	7	7	266
27721	21699	38	7	7	266
31832	33926	14	19	1178	266
31942	33956	14	19	1178	266
32052	33986	14	19	874	266
32170	34025	14	19	684	266
9339	6042	265	1	1	265
3368	3218	264	1	1	264
4298	3752	12	22	22	264
4299	3753	12	22	22	264
4300	3754	12	22	22	264
9445	6042	264	1	1	264
14369	7206	132	2	2	264
14370	7207	132	2	2	264
14371	7208	132	2	2	264
14393	7229	132	2	2	264
14394	7230	132	2	2	264
14395	7231	132	2	2	264
22553	7267	264	1	1	264
22570	7270	264	1	1	264
24401	10746	264	1	1	264
24656	11349	264	1	1	264
25361	15011	264	1	1	264
28338	23241	88	3	3	264
29449	26002	264	1	14	264
32349	34616	264	1	33	264
32361	34673	264	1	30	264
39566	59095	264	1	1	264
7231	6042	263	1	1	263
28129	21444	262	1	1	262
4336	3752	260	1	1	260
4337	3753	260	1	1	260
4338	3754	260	1	1	260
19947	7804	20	13	1171	260
19997	7851	20	13	1158	260
20055	7920	20	13	1171	260
9771	6042	259	1	1	259
4279	3827	32	8	8	256
4317	3752	128	2	2	256
4318	3753	128	2	2	256
4319	3754	128	2	2	256
4388	3783	256	1	1	256
4441	3752	256	1	1	256
4442	3753	256	1	1	256
4443	3754	256	1	1	256
5151	5351	256	1	1	256
5655	5841	64	4	4	256
13880	7264	64	4	4	256
13881	7265	64	4	4	256
13882	7266	64	4	4	256
13908	7272	64	4	4	256
13909	7273	64	4	4	256
13910	7274	64	4	4	256
15701	7206	256	1	1	256
15702	7207	256	1	1	256
15703	7208	256	1	1	256
15720	7229	256	1	1	256
15721	7230	256	1	1	256
15722	7231	256	1	1	256
16978	7614	256	1	1	256
16979	7618	256	1	1	256
17962	7264	128	2	2	256
17963	7265	128	2	2	256
17964	7266	128	2	2	256
17990	7272	128	2	2	256
17991	7273	128	2	2	256
17992	7274	128	2	2	256
22258	7268	256	1	1	256
22271	7271	256	1	1	256
24567	11113	256	1	1	256
24660	11359	256	1	1	256
24661	11361	256	1	1	256
24665	11371	256	1	1	256
24670	11391	256	1	1	256
29480	26099	128	2	78	256
31327	33092	256	1	1	256
37152	32959	256	1	57	256
37163	33105	256	1	57	256
37176	33174	256	1	57	256
38808	53304	256	1	1	256
8143	6042	255	1	1	255
32182	34025	17	15	540	255
10288	6060	36	7	7	252
10344	6060	21	12	12	252
19944	7804	25	10	901	250
19994	7851	25	10	891	250
20052	7920	25	10	901	250
4130	3752	8	31	31	248
4131	3753	8	31	31	248
4132	3754	8	31	31	248
18837	7206	248	1	1	248
18838	7207	248	1	1	248
18839	7208	248	1	1	248
18853	7229	248	1	1	248
18854	7230	248	1	1	248
18855	7231	248	1	1	248
27725	21444	248	1	1	248
28603	22079	62	4	4	248
31155	7920	31	8	720	248
31410	7804	31	8	720	248
31534	7851	31	8	712	248
10569	6058	41	6	6	246
24470	10910	245	1	1	245
4633	4087	244	1	1	244
4635	4092	244	1	1	244
12190	6060	61	4	4	244
13611	7206	244	1	1	244
13612	7207	244	1	1	244
13613	7208	244	1	1	244
13630	7229	244	1	1	244
13631	7230	244	1	1	244
13632	7231	244	1	1	244
27810	21444	243	1	1	243
31843	33928	9	27	1674	243
31953	33958	9	27	1674	243
32063	33988	9	27	1242	243
4268	3771	12	20	20	240
4269	3772	12	20	20	240
4552	3897	240	1	1	240
7171	6042	120	2	2	240
9337	6042	60	4	4	240
10234	6060	20	12	12	240
13304	7264	120	2	2	240
13305	7265	120	2	2	240
13306	7266	120	2	2	240
13332	7272	120	2	2	240
13333	7273	120	2	2	240
13334	7274	120	2	2	240
17681	7267	240	1	1	240
17699	7270	240	1	1	240
17796	7272	40	6	6	240
17797	7273	40	6	6	240
17798	7274	40	6	6	240
18840	7268	240	1	1	240
18856	7271	240	1	1	240
19073	7206	48	5	5	240
19074	7207	48	5	5	240
19075	7208	48	5	5	240
19094	7229	48	5	5	240
19095	7230	48	5	5	240
19096	7231	48	5	5	240
19943	7804	30	8	722	240
19993	7851	30	8	714	240
20051	7920	30	8	722	240
21318	7209	120	2	2	240
21319	7210	120	2	2	240
21320	7211	120	2	2	240
21322	7212	120	2	2	240
21336	7232	120	2	2	240
21337	7233	120	2	2	240
21338	7234	120	2	2	240
21340	7235	120	2	2	240
23729	8392	240	1	1	240
24523	10988	240	1	1	240
27777	22079	40	6	6	240
31096	32986	120	2	596	240
31351	33132	120	2	596	240
31475	33201	120	2	594	240
31841	33932	6	40	2480	240
31918	33928	60	4	248	240
31951	33962	6	40	2480	240
32028	33958	60	4	248	240
32061	33992	6	40	1840	240
32139	33988	60	4	184	240
32174	34028	6	40	1440	240
31113	7922	34	7	630	238
31368	7806	34	7	630	238
31492	7853	34	7	623	238
4444	3752	236	1	1	236
4445	3753	236	1	1	236
4446	3754	236	1	1	236
8297	6042	59	4	4	236
8363	6042	118	2	2	236
18625	7264	236	1	1	236
18626	7265	236	1	1	236
18627	7266	236	1	1	236
18650	7272	236	1	1	236
18651	7273	236	1	1	236
18652	7274	236	1	1	236
3935	3536	2	117	117	234
3936	3537	2	117	117	234
4482	3835	232	1	1	232
14793	7267	232	1	1	232
14794	7268	232	1	1	232
14811	7270	232	1	1	232
14812	7271	232	1	1	232
24636	11290	232	1	1	232
6945	6042	46	5	5	230
17059	7209	228	1	1	228
17060	7210	228	1	1	228
17061	7211	228	1	1	228
17062	7212	228	1	1	228
17078	7232	228	1	1	228
17079	7233	228	1	1	228
17080	7234	228	1	1	228
17081	7235	228	1	1	228
19957	7804	12	19	1712	228
20007	7851	12	19	1693	228
20065	7920	12	19	1712	228
3655	3363	224	1	1	224
3656	3364	224	1	1	224
3657	3365	224	1	1	224
5589	5813	112	2	2	224
5612	5813	224	1	1	224
5661	5841	56	4	4	224
18305	7264	32	7	7	224
18306	7265	32	7	7	224
18307	7266	32	7	7	224
18328	7272	32	7	7	224
18329	7273	32	7	7	224
18330	7274	32	7	7	224
18679	7209	112	2	2	224
18680	7210	112	2	2	224
18681	7211	112	2	2	224
18682	7267	112	2	2	224
18684	7212	112	2	2	224
18697	7232	112	2	2	224
18698	7233	112	2	2	224
18699	7234	112	2	2	224
18700	7270	112	2	2	224
18702	7235	112	2	2	224
24394	10728	224	1	1	224
24435	10831	224	1	1	224
24620	11250	224	1	1	224
24624	11261	224	1	1	224
24630	11278	224	1	1	224
25717	16762	28	8	8	224
10398	6060	74	3	3	222
28982	25092	10	22	585362	220
27948	21444	217	1	1	217
3658	3363	216	1	1	216
3659	3364	216	1	1	216
3660	3365	216	1	1	216
8237	6042	72	3	3	216
12444	6378	216	1	3	216
12445	6380	216	1	3	216
19951	7806	6	36	3264	216
20001	7853	6	36	3228	216
20059	7922	6	36	3264	216
20981	7206	216	1	1	216
20982	7207	216	1	1	216
20983	7208	216	1	1	216
21000	7229	216	1	1	216
21001	7230	216	1	1	216
21002	7231	216	1	1	216
22427	7209	216	1	1	216
22428	7210	216	1	1	216
22429	7211	216	1	1	216
22430	7212	216	1	1	216
22443	7232	216	1	1	216
22444	7233	216	1	1	216
22445	7234	216	1	1	216
